Agencia_ID,Semana,TotalSales
1987,6,194433.1600
1987,7,196677.4800
1987,8,199598.4200
1987,9,203431.3800
1988,3,148903.4500
1988,4,140255.2900
1988,5,135064.5000
1988,6,122112.1500
1988,7,143492.7000
1988,8,148910.2900
1988,9,146176.3400
1989,3,94913.4600
1989,4,87061.6700
1989,5,84648.6800
1989,6,73160.5500
1989,7,74650.9000
1989,8,68129.1400
1989,9,76743.9800
1990,3,65343.5800
1990,4,56508.7000
1990,5,56488.4600
1990,6,49858.6700
1990,7,68742.9600
1990,8,68441.3000
1990,9,79934.3600
1991,3,88755.6200
1991,4,95644.5700
1991,5,76863.6200
1991,6,73503.0500
1991,7,83034.5400
1991,8,101059.9200
1991,9,84139.5900
1992,3,76370.2000
1992,4,86953.8800
1992,5,78023.4500
1992,6,76008.6400
1992,7,65536.1900
1992,8,68274.0900
1992,9,65848.0800
1993,3,432432.8600
1993,4,455579.7500
1993,5,398964.4200
1993,6,440268.8100
1993,7,393703.2300
1993,8,431256.8400
1993,9,421810.7600
1995,3,595875.4100
1995,4,661719.6200
1995,5,662775.8600
1995,6,633084.2300
1995,7,693633.7200
1995,8,725608.5000
1995,9,633446.5100
1997,3,381363.2700
1997,4,411521.2800
1997,5,457089.7700
1997,6,404209.6500
1997,7,469469.6200
1997,8,297382.1700
1997,9,461751.7300
1998,3,653160.9900
1998,4,651524.2200
1998,5,667140.1500
1998,6,676308.4500
1998,7,462313.1500
1998,8,345950.7100
1998,9,669507.8100
2011,3,1331824.9400
2011,4,1360124.6300
2011,5,1374347.5800
2011,6,1283783.1600
2011,7,1243154.0800
2011,8,1339121.3800
2011,9,1525449.0600
2012,3,2933005.2100
2012,4,3045909.7400
2012,5,3062598.4700
2012,6,2852931.8200
2012,7,2766135.5400
2012,8,2869415.0000
2012,9,2878448.9100
2013,3,3952290.3800
2013,4,4108760.1800
2013,5,3961191.1000
2013,6,3618288.0600
2013,7,3683825.5600
2013,8,3831968.7000
2013,9,3845567.5400
2014,3,1644512.5700
2014,4,1686598.7500
2014,5,1586716.2300
2014,6,1602721.8900
2014,7,1539335.1400
2014,8,1575731.7600
2014,9,1580281.0100
2015,3,3028997.0000
2015,4,3083371.0500
2015,5,3110907.6300
2015,6,2897007.4200
2015,7,2929248.4400
2015,8,3043977.4700
2015,9,3007768.6900
2016,3,2550413.0300
2016,4,2518356.4200
2016,5,2494759.9300
2016,6,2429298.5800
2016,7,2388642.9800
2016,8,2375170.9900
2016,9,2308021.3600
2017,3,2286486.1900
2017,4,2334748.0900
2017,5,2282669.0600
2017,6,2137618.2500
2017,7,2053314.4800
2017,8,2176313.3800
2017,9,2092399.9300
2018,3,2810685.5600
2018,4,2903472.7500
2018,5,2906945.9800
2018,6,2804761.5500
2018,7,2466590.6700
2018,8,2809796.1600
2018,9,2881647.2200
2019,3,2172598.4400
2019,4,2168851.5000
2019,5,2063462.0600
2019,6,1917762.2400
2019,7,1909875.7300
2019,8,1893257.2500
2019,9,1921510.3500
2020,3,1934644.1700
2020,4,1952389.0800
2020,5,1929717.2900
2020,6,1300804.3100
2020,7,541625.2500
2020,8,1590380.1400
2020,9,1782282.0200
2021,3,1796447.0600
2021,4,1747062.3700
2021,5,1739716.7900
2021,6,600187.7600
2021,7,1323551.3600
2021,8,1718057.4200
2021,9,1767448.8100
2022,3,1530992.9100
2022,4,1517817.1300
2022,5,1426964.1600
2022,6,1429590.2700
2022,7,1391654.9200
2022,8,1425382.4500
2022,9,1429866.1800
2023,3,1162356.7600
2023,4,1111189.6300
2023,5,953773.8900
2023,6,924449.4500
2023,7,923701.7800
2023,8,986187.6300
2023,9,1051801.9600
2024,3,1359473.7500
2024,4,1339671.2100
2024,5,1343116.3500
2024,6,1251661.0800
2024,7,1098921.6100
2024,8,1179378.4300
2024,9,1185658.8700
2029,3,1249672.5500
2029,4,1264932.8800
2029,5,1292107.1100
2029,6,1183023.9400
2029,7,1189785.5100
2029,8,1200511.0500
2029,9,986553.4200
2030,3,2889781.9300
2030,4,3102742.4600
2030,5,2846650.5700
2030,6,2522948.9600
2030,7,2719406.5000
2030,8,2720201.7600
2030,9,2658050.7200
2031,3,2173174.1000
2031,4,2130476.5900
2031,5,2105413.9600
2031,6,1881773.3900
2031,7,1980083.7700
2031,8,1975174.5200
2031,9,1959488.2700
2032,3,2767805.2700
2032,4,2717603.9600
2032,5,2653019.4500
2032,6,2379802.4200
2032,7,2519056.6000
2032,8,2555779.5700
2032,9,2513267.0400
2034,3,4209811.1700
2034,4,4119411.7600
2034,5,3896903.8000
2034,6,3636062.7900
2034,7,3734407.5100
2034,8,3828451.8500
2034,9,3806371.8100
2036,3,2043975.3000
2036,4,2604059.3500
2036,5,2202738.3800
2036,6,1963305.6500
2036,7,2333202.5000
2036,8,2297010.2800
2036,9,1540813.1200
2037,3,502268.0200
2037,4,1706662.5800
2037,5,1694809.9000
2037,6,1582173.3900
2037,7,1582732.2000
2037,8,1626607.2500
2037,9,1642096.7200
2038,3,1517639.4700
2038,4,1594250.0200
2038,5,1533382.9700
2038,6,1556355.7300
2038,7,1583812.1300
2038,8,1567548.0300
2038,9,1526619.6600
2040,3,1234555.4600
2040,4,1276497.2900
2040,5,1188592.8500
2040,6,1235619.0900
2040,7,1250933.1000
2040,8,1266814.6700
2040,9,1256027.4400
2043,3,1428185.6500
2043,4,1416064.8600
2043,5,1378680.6200
2043,6,1242750.8000
2043,7,1277190.7500
2043,8,1411595.6100
2043,9,1382152.9800
2044,3,1510464.5000
2044,4,1476853.3300
2044,5,1447994.8400
2044,6,1347660.1200
2044,7,1370885.2000
2044,8,1329408.1900
2044,9,1317539.5200
2045,3,1748204.2100
2045,4,1701125.6800
2045,5,1634309.6700
2045,6,1510754.1600
2045,7,1537493.6900
2045,8,1513447.1700
2045,9,1475107.2800
2054,3,1968960.1200
2054,4,1942921.8000
2054,5,1935283.9400
2054,6,1800369.5400
2054,7,1798503.4400
2054,8,1983796.7500
2054,9,1924055.5500
2055,3,7621.5200
2055,4,3402227.0100
2055,5,3864743.8100
2055,6,3567702.6200
2055,7,3789551.9300
2055,8,3955003.6300
2055,9,3830679.8100
2057,3,3152569.5700
2057,4,474.9400
2057,5,2088935.5700
2057,6,2712356.0900
2057,7,2753723.7800
2057,8,2776009.1100
2057,9,3007579.9100
2058,3,206889.4000
2058,4,191432.5000
2058,5,171864.4500
2058,6,166798.9400
2058,7,150377.0700
2058,8,146005.9100
2058,9,161335.1900
2059,3,914648.7100
2059,4,945670.7000
2059,5,887896.8300
2059,6,718269.0900
2059,7,707376.6800
2059,8,856446.0100
2059,9,822249.5400
2060,3,2167191.7900
2060,4,2287822.8800
2060,5,2170276.4100
2060,6,1945529.8200
2060,7,2183380.5400
2060,8,2095128.4300
2060,9,2097180.6500
2061,3,2631463.0400
2061,4,2908867.9800
2061,5,2565387.0200
2061,6,2776040.3800
2061,7,2613148.5800
2061,8,2704035.0300
2061,9,2743455.7500
2062,3,173239.4200
2062,4,206075.5600
2062,5,191765.1900
2062,6,198257.8000
2062,7,190280.6600
2062,8,198984.7500
2062,9,196109.5600
2063,3,268981.0300
2063,4,236839.3100
2063,5,262829.1200
2063,6,279739.4500
2063,7,280402.4400
2063,8,281425.8600
2063,9,339942.8900
2064,3,336158.6300
2064,4,348028.4600
2064,5,338369.2300
2064,6,347835.8900
2064,7,372023.8300
2064,8,386848.7400
2064,9,383635.7000
2065,3,469658.1400
2065,4,500608.8500
2065,5,464756.2100
2065,6,473517.4300
2065,7,446281.3300
2065,8,471742.1900
2065,9,460108.7000
2066,3,1077664.5500
2066,4,1289311.4100
2066,5,1253977.5700
2066,6,1178141.4800
2066,7,1188805.4700
2066,8,1204640.3400
2066,9,1239089.7200
2068,3,88442.9800
2068,4,82710.5300
2068,5,73880.9500
2068,6,75782.3200
2068,7,89946.9700
2068,8,76941.1600
2068,9,81525.1100
2071,3,2091433.2900
2071,4,2050830.9100
2071,5,2053034.9100
2071,6,1829419.1000
2071,7,1915961.6100
2071,8,1891213.3600
2071,9,1515071.8100
2072,3,1400555.6500
2072,4,1453589.0400
2072,5,1524522.7500
2072,6,1392567.9500
2072,7,1457643.2200
2072,8,1379300.8200
2072,9,1291275.6300
2073,3,689054.8900
2073,4,678655.2600
2073,5,713690.8300
2073,6,715880.9200
2073,7,624371.7100
2073,8,583254.9200
2073,9,714273.4900
2074,3,432924.4800
2074,4,389500.1300
2074,5,407567.1300
2074,6,420083.5300
2074,7,364037.9400
2074,8,349985.2700
2074,9,398186.3200
2075,3,642852.0300
2075,4,645126.9900
2075,5,641193.0600
2075,6,563474.2700
2075,7,567576.2700
2075,8,549150.8700
2075,9,581617.3500
2076,3,352646.0500
2076,4,366692.8100
2076,5,345472.1700
2076,6,313710.5500
2076,7,313990.2400
2076,8,340206.8800
2076,9,280604.5700
2077,3,708591.2200
2077,4,671646.0300
2077,5,610234.8200
2077,6,568059.9200
2077,7,541471.3900
2077,8,540265.2900
2077,9,601550.6100
2078,3,796226.8800
2078,4,767889.9900
2078,5,723289.5400
2078,6,615702.3300
2078,7,630979.6500
2078,8,642980.2800
2078,9,749129.7200
2080,3,1205920.9200
2080,4,1307736.0800
2080,5,1389383.6300
2080,6,1321097.5600
2080,7,1289822.0300
2080,8,1276887.2900
2080,9,1358345.4000
2081,3,285935.2300
2081,4,266204.7500
2081,5,240498.7700
2081,6,267372.0900
2081,7,181725.9500
2081,8,208127.8600
2081,9,243068.1700
2082,3,433058.9600
2082,4,393002.5500
2082,5,366289.2800
2082,6,350183.1700
2082,7,363265.8700
2082,8,369244.7200
2082,9,376071.4900
2083,3,581457.2600
2083,4,559881.3100
2083,5,569081.9200
2083,6,494764.7300
2083,7,502231.1200
2083,8,486370.1700
2083,9,517781.1400
2084,3,1289013.7800
2084,4,1479697.4000
2084,5,1414898.6500
2084,6,1689606.2100
2084,7,1422643.6800
2084,8,1461446.5600
2084,9,1469119.9500
2085,3,1792146.7600
2085,4,1929920.1700
2085,5,1901560.8700
2085,6,2096586.1300
2085,7,1840994.4000
2085,8,1828161.5200
2085,9,1954259.7200
2086,3,1996338.5300
2086,4,2024403.1200
2086,5,2112259.8300
2086,6,1989826.1500
2086,7,2119074.6000
2086,8,2170595.9000
2086,9,2086697.2500
2087,3,2517046.4500
2087,4,3475.5700
2087,5,2455733.8600
2087,6,2730877.5500
2087,7,2673267.8800
2087,8,2556586.4900
2087,9,2627412.9600
2088,3,758452.3300
2088,4,730158.8900
2088,5,704064.5100
2088,6,661590.6300
2088,7,714098.7400
2088,8,624573.1500
2088,9,720811.3000
2089,4,1038227.9400
2089,5,960195.5300
2089,6,1036337.9400
2089,7,1136996.4600
2089,8,918312.6100
2089,9,854966.9300
2090,3,352.9200
2090,4,511007.8000
2090,5,445094.7600
2090,6,485515.7900
2090,7,550627.8200
2090,8,519928.6400
2090,9,448366.1500
2092,3,207938.3000
2092,4,241426.0000
2092,5,232246.2300
2092,6,201992.0200
2092,7,220484.7200
2092,8,225622.9800
2092,9,226247.4500
2094,3,138646.8800
2094,4,136071.9500
2094,5,133854.8400
2094,6,113938.2100
2094,7,125972.5400
2094,8,116900.9200
2094,9,125884.6500
2095,3,791957.2200
2095,4,826205.4100
2095,5,834341.9400
2095,6,887819.9800
2095,7,920587.2200
2095,8,954023.2300
2095,9,1016813.0100
2096,3,360387.6000
2096,4,373931.2100
2096,5,383570.5600
2096,6,434718.0100
2096,7,392362.8500
2096,8,371842.3300
2096,9,361131.4600
2097,3,403609.8900
2097,4,444834.1700
2097,5,328138.6300
2097,6,433822.3900
2097,7,394351.2000
2097,8,389429.8100
2097,9,407860.7700
2098,3,257707.8200
2098,4,377630.9400
2098,5,320315.2300
2098,6,309468.6700
2098,7,314454.4700
2098,8,313313.1400
2098,9,293473.4000
2099,3,341799.0100
2099,4,308776.6500
2099,5,298936.1900
2099,6,291330.5400
2099,7,329672.2600
2099,8,319383.3600
2099,9,280915.1700
2211,3,3675112.0100
2211,4,3617354.8200
2211,5,3357823.8200
2211,6,2965236.7300
2211,7,2894403.8100
2211,8,3226048.6100
2211,9,3122102.6500
2212,3,384315.9100
2212,4,467489.0400
2212,5,431203.1300
2212,6,376574.0000
2212,7,434989.4700
2212,8,407628.7000
2212,9,457512.2800
2213,3,2836106.1500
2213,4,2817847.0700
2213,5,2779825.0500
2213,6,2752071.7300
2213,7,2753973.0600
2213,8,2699311.8700
2213,9,2699822.0900
2214,3,2685157.5300
2214,4,2508566.8200
2214,5,2523136.7400
2214,6,2371744.6600
2214,7,2416901.0800
2214,8,2591276.7000
2214,9,2453248.5700
2215,3,2446372.2700
2215,4,2434804.3800
2215,5,2432132.7700
2215,6,2214423.2300
2215,7,2270865.9100
2215,8,2372910.3200
2215,9,2306274.8500
2216,3,2215562.7600
2216,4,2085449.1100
2216,5,1909975.2000
2216,6,1911809.4900
2216,7,2033811.2200
2216,8,2031528.7400
2216,9,1856618.6600
2217,3,2015045.3800
2217,4,1848135.9600
2217,5,1771745.0400
2217,6,1835530.9400
2217,7,1350903.2100
2217,8,672502.3500
2217,9,1713102.8100
2218,3,1274448.2100
2218,4,1254974.1800
2218,5,1183800.5200
2218,6,1143465.3100
2218,7,1120422.7200
2218,8,1198885.4500
2218,9,1167788.5900
2220,3,1802060.4800
2220,4,1645383.8700
2220,5,1595361.7800
2220,6,1561152.8500
2220,7,1439301.0500
2220,8,1593818.7800
2220,9,1670706.9300
2222,3,768360.7700
2222,4,741485.9000
2222,5,722360.4000
2222,6,720293.0400
2222,7,717966.6200
2222,8,730105.4700
2222,9,743128.1100
2229,3,3861718.6400
2229,4,3735906.9900
2229,5,3557616.4700
2229,6,3335732.0400
2229,7,3457357.7800
2229,8,3302553.6300
2229,9,3441270.9800
2230,3,2811656.0700
2230,4,2845018.9300
2230,5,2692043.9200
2230,6,2663431.3500
2230,7,2425427.0600
2230,8,2210678.4200
2230,9,2498532.1000
2231,3,504527.7300
2231,4,468226.4600
2231,5,507562.3200
2231,6,475236.9000
2231,7,483964.9600
2231,8,440809.1900
2231,9,490614.3100
2233,3,1631545.4300
2233,4,1544730.8900
2233,5,1404092.8400
2233,6,1291440.5900
2233,7,1451913.7400
2233,8,1423172.9700
2233,9,1347162.3500
2234,3,1307638.7400
2234,4,1259435.3300
2234,5,977882.4100
2234,6,922397.5700
2234,7,1183251.8400
2234,8,1051800.8000
2234,9,1087427.8900
2235,3,1781789.4200
2235,4,1788936.6100
2235,5,1621949.7400
2235,6,1566672.5400
2235,7,1692378.0500
2235,8,1564175.1100
2235,9,1589796.4100
2237,3,3732456.8400
2237,4,3547929.9100
2237,5,3334077.8900
2237,6,3163067.9900
2237,7,3431821.8500
2237,8,3419159.6000
2237,9,3379977.7600
2238,3,1343484.6300
2238,4,1351198.5800
2238,5,1093336.2200
2238,6,1212234.3300
2238,7,1289226.9400
2238,8,1242970.3200
2238,9,1284802.0400
2239,3,1806775.0300
2239,4,1657252.0300
2239,5,1607019.0800
2239,6,1521190.2900
2239,7,1626367.4100
2239,8,1658569.2600
2239,9,1664694.2800
2240,3,837932.6400
2240,4,827558.5700
2240,5,755158.6300
2240,6,716348.3300
2240,7,774466.4300
2240,8,707773.9900
2240,9,632236.2500
2241,3,1306337.4600
2241,4,1245285.6500
2241,5,1066450.3800
2241,6,1032321.8400
2241,7,1108500.8800
2241,8,1146089.4800
2241,9,1059237.0700
2242,3,1023584.5600
2242,4,1040789.9100
2242,5,880190.9200
2242,6,867813.5000
2242,7,899999.5500
2242,8,925756.4400
2242,9,856099.0900
2243,3,487839.1400
2243,4,644010.0800
2243,5,477793.0000
2243,6,425153.2600
2243,7,471536.8600
2243,8,491796.5600
2243,9,478424.3100
2244,3,2403862.8900
2244,4,2536531.6300
2244,5,2257569.4600
2244,6,2474216.8300
2244,7,2372166.6900
2244,8,2371815.3200
2244,9,2379959.7400
2245,3,850331.3000
2245,4,871999.8800
2245,5,799534.5700
2245,6,799762.5800
2245,7,779546.4200
2245,8,847286.3500
2245,9,831910.3600
2246,3,1233832.4100
2246,4,1300670.6600
2246,5,1160298.7300
2246,6,1216045.0600
2246,7,1243066.6500
2246,8,1291030.9900
2246,9,1165869.8300
2247,3,1355778.4900
2247,4,1305100.0500
2247,5,1219279.7900
2247,6,1292304.3800
2247,7,1213465.5200
2247,8,1266858.8000
2247,9,1131114.3000
2248,3,657973.4300
2248,4,790117.9800
2248,5,721812.8700
2248,6,679456.7600
2248,7,701887.6400
2248,8,672814.7700
2248,9,614989.6700
2249,3,2587580.4600
2249,4,2679342.3400
2249,5,2583946.0800
2249,6,2753021.8800
2249,7,2559525.7100
2249,8,2614485.2200
2249,9,2609316.5500
2250,3,2602143.9400
2250,4,2736624.5500
2250,5,2704475.9200
2250,6,2754219.6300
2250,7,2557627.7100
2250,8,2637733.7400
2250,9,2652446.6800
2251,3,1039729.9500
2251,4,1027478.3500
2251,5,1005698.4600
2251,6,1065331.2300
2251,7,972633.6900
2251,8,1075398.8300
2251,9,990207.9600
2252,3,917272.9500
2252,4,878190.6000
2252,5,771440.0700
2252,6,818314.8300
2252,7,831649.9500
2252,8,890617.8600
2252,9,858506.9300
2253,3,964128.4400
2253,4,1030309.2600
2253,5,1000622.4100
2253,6,928974.4500
2253,7,906450.5500
2253,8,911863.0300
2253,9,861110.8600
2254,3,112380.1900
2254,4,75387.5700
2254,5,138026.6200
2254,6,97324.0800
2254,7,110606.7400
2254,8,99548.5500
2254,9,120347.9100
2255,3,96530.8800
2255,4,142862.4800
2255,5,144695.0900
2255,6,106191.9700
2255,7,103005.0100
2255,8,112888.2000
2255,9,108257.0300
2256,3,1007281.0600
2256,4,919334.7600
2256,5,886790.6400
2256,6,914146.3500
2256,7,831269.8100
2256,8,822991.7500
2256,9,860407.5400
2261,3,725685.6300
2261,4,614735.0100
2261,5,599304.4800
2261,6,555022.5200
2261,7,567152.5000
2261,8,541744.8200
2261,9,553348.9400
2262,3,493289.7800
2262,4,438576.0000
2262,5,399911.0100
2262,6,487749.3900
2262,7,423873.0800
2262,8,389503.3900
2262,9,359939.8200
2263,3,1582008.3200
2263,4,1569394.5600
2263,5,1467003.5200
2263,6,1447721.6700
2263,7,1403491.9200
2263,8,1424648.6500
2263,9,1342322.1800
2264,3,953998.3200
2264,4,900383.1800
2264,5,752146.9300
2264,6,775372.3700
2264,7,864839.6400
2264,8,829864.5800
2264,9,891431.1200
2265,3,484568.5600
2265,4,532510.9400
2265,5,544858.2200
2265,6,560657.3600
2265,7,629120.7500
2265,8,603618.3000
2265,9,613207.5800
2266,3,385300.9400
2266,4,337342.1100
2266,5,310407.0000
2266,6,294702.1800
2266,7,367681.2200
2266,8,307768.4000
2266,9,373086.2400
2267,3,230473.9200
2267,4,249431.9800
2267,5,224248.4200
2267,6,224942.7300
2267,7,228982.9500
2267,8,224674.6500
2267,9,246608.1000
2269,3,467295.2700
2269,4,418592.3000
2269,5,422622.3400
2269,6,398141.4500
2269,7,405186.1700
2269,8,407716.1900
2269,9,430283.4100
2270,3,333654.8700
2270,4,351909.3700
2270,5,358580.7300
2270,6,394265.2800
2270,7,360623.5200
2270,8,368873.3800
2270,9,397700.5300
2271,3,179386.9500
2271,4,181557.7900
2271,5,166164.7900
2271,6,189774.2000
2271,7,179600.3700
2271,8,168853.0700
2271,9,168760.8500
2273,3,139611.3100
2273,4,183430.2700
2273,5,165659.8000
2273,6,143054.7900
2273,7,121963.9300
2273,8,142145.1200
2273,9,185868.9100
2274,3,251673.2400
2274,4,291515.0100
2274,5,255995.4400
2274,6,247634.5900
2274,7,166192.5400
2274,8,200538.9800
2274,9,243810.9300
2275,3,1286945.8800
2275,4,1279714.9300
2275,5,1189211.4200
2275,6,1196623.5600
2275,7,1150422.6100
2275,8,1147786.3100
2275,9,1346436.2900
2276,3,566428.1200
2276,4,587188.1000
2276,5,537037.0900
2276,6,536401.4400
2276,7,540370.3700
2276,8,550672.9900
2276,9,548127.5100
2278,3,576449.3900
2278,4,607231.9900
2278,5,475851.0600
2278,6,533431.8500
2278,7,640413.0900
2278,8,549335.4600
2278,9,534500.9000
2279,3,279297.5000
2279,4,296548.9700
2279,5,282217.7900
2279,6,284249.1400
2279,7,307928.1800
2279,8,350614.5400
2279,9,283997.7500
2280,3,36731.5700
2280,4,38351.5300
2280,5,38923.0600
2280,6,39651.2100
2280,7,48454.5000
2280,8,45083.4800
2280,9,69041.6300
2281,3,812987.1900
2281,4,844918.5300
2281,5,851925.1900
2281,6,914203.4700
2281,7,883183.7900
2281,8,913846.7400
2281,9,941495.5200
2282,3,910718.5100
2282,4,1005377.3300
2282,5,1048419.5600
2282,6,1018802.9800
2282,7,992869.0300
2282,8,1030337.1100
2282,9,1140672.2500
2614,3,592667.6700
2614,4,573510.9200
2614,5,575981.9500
2614,6,557541.1300
2614,7,539452.8800
2614,8,606404.9100
2614,9,612233.1500
2618,3,44633.8600
2618,4,45773.6200
2618,5,52045.4300
2618,6,55749.7000
2618,7,36937.6200
2618,8,45195.2600
2618,9,41842.2300
2619,3,123105.7100
2619,4,123697.9300
2619,5,111086.6500
2619,6,92061.6700
2619,7,125898.3500
2619,8,96408.9200
2619,9,98901.5000
2621,3,57423.5900
2621,4,85726.3500
2621,5,85502.6600
2621,6,65218.8600
2621,7,85750.9200
2621,8,80770.6300
2621,9,79721.9400
2627,3,569684.2000
2627,4,540305.4100
2627,5,476255.4800
2627,6,467303.6600
2627,7,407510.1400
2627,8,448653.5000
2627,9,427914.1200
2628,3,287157.5800
2628,4,288734.1800
2628,5,298390.5400
2628,6,281885.5600
2628,7,273029.3500
2628,8,273042.7700
2628,9,257926.3500
2629,3,1754989.6900
2629,4,1800137.7600
2629,5,1712423.9800
2629,6,1618129.8800
2629,7,1651964.2800
2629,8,1713466.3600
2629,9,1744218.6500
2642,3,347443.6400
2642,4,385866.8800
2642,5,387925.4900
2642,6,397251.6200
2642,7,423641.3800
2642,8,384350.4700
2642,9,384208.4100
2643,3,130837.8400
2643,4,140145.4300
2643,5,120863.0700
2643,6,130687.0400
2643,7,131513.3000
2643,8,166849.0900
2643,9,155911.9400
2644,3,995538.1300
2644,4,560533.8600
2644,5,796628.0000
2644,6,964528.6800
2644,7,971597.7300
2644,8,970401.6100
2644,9,1000269.8300
2645,3,273966.1400
2645,4,286780.6500
2645,5,303534.6500
2645,6,271990.5800
2645,7,306934.8600
2645,8,301912.2200
2645,9,286766.4600
2646,3,191553.6500
2646,4,202278.0000
2646,5,209453.2800
2646,6,194290.8200
2646,7,216673.1000
2646,8,213129.7300
2646,9,192175.8400
2647,3,250293.0100
2647,4,9635.3200
2647,5,181326.7800
2647,6,170780.8600
2647,7,219917.8000
2647,8,276197.4100
2647,9,255826.3700
2648,3,167349.9400
2648,4,178623.7800
2648,5,171924.3200
2648,6,164436.0100
2648,7,162378.8300
2648,8,177753.4300
2648,9,178412.0800
2649,3,302852.4300
2649,4,291335.5800
2649,5,274875.3900
2649,6,279840.4400
2649,7,318829.1500
2649,8,325216.9100
2649,9,317593.7800
2650,3,139314.3200
2650,4,158612.2000
2650,5,156681.6900
2650,6,141478.2300
2650,7,114974.7500
2650,8,125087.2000
2650,9,110055.9800
2651,3,133763.9700
2651,4,125797.0600
2651,5,126510.9700
2651,6,130621.0700
2651,7,120714.9400
2651,8,114602.6000
2651,9,115695.1500
2653,3,3581864.5100
2653,4,3637067.3600
2653,5,3267580.8700
2653,6,2878979.6000
2653,7,3421786.3300
2653,8,3306684.4200
2653,9,3127615.3700
2655,3,1457540.4200
2655,4,1592576.5800
2655,5,1819771.7800
2655,6,1893941.0900
2655,7,1655463.7900
2655,8,1234962.0500
2655,9,1656513.6600
2657,3,228033.4000
2657,4,297661.6900
2657,5,301948.3400
2657,6,265263.6600
2657,7,273739.6900
2657,8,279061.2100
2657,9,292138.5100
3211,3,1966237.1700
3211,4,1920655.6200
3211,5,1876845.7300
3211,6,1745770.5900
3211,7,1729888.1400
3211,8,1743410.5000
3211,9,1701737.8800
3212,3,2155267.3700
3212,4,2286667.8900
3212,5,2135147.4600
3212,6,1969135.4400
3212,7,1940968.5800
3212,8,2087869.6800
3212,9,2039774.1200
3213,3,3285355.9100
3213,4,3510665.5900
3213,5,3243577.2500
3213,6,2836432.9200
3213,7,3086505.7400
3213,8,3281245.6300
3213,9,3271430.6000
3214,3,1856089.4400
3214,4,1973800.5600
3214,5,1845156.5100
3214,6,1478525.8900
3214,7,1408690.0000
3214,8,1678541.8000
3214,9,1672417.5900
3215,3,1156722.9500
3215,4,1026586.6200
3215,5,1020275.4300
3215,6,790062.3800
3215,7,942024.4000
3215,8,983461.5200
3215,9,958708.6300
3216,3,552621.4300
3216,4,625818.8800
3216,5,610466.2700
3216,6,588611.0000
3216,7,424068.8600
3216,8,538620.9200
3216,9,549936.6200
3217,3,2060879.7500
3217,4,2072845.0500
3217,5,580320.4100
3217,6,1798753.9200
3217,7,2126020.6200
3217,8,2271129.2800
3217,9,2251220.2500
3219,3,350593.4300
3219,4,379195.9700
3219,5,388093.5000
3219,6,370498.6000
3219,7,253647.2200
3219,8,296907.0400
3219,9,311069.2400
3221,3,505208.4900
3221,4,548806.7700
3221,5,547391.3200
3221,6,501472.4700
3221,7,300947.7200
3221,8,393822.9300
3221,9,390808.3700
3223,3,1864027.6100
3223,4,1932512.1100
3223,5,1822723.3300
3223,6,1884033.9800
3223,7,1940764.5600
3223,8,2002625.5900
3223,9,1928640.5600
3225,3,749486.4000
3225,4,765941.3800
3225,5,689642.0900
3225,6,675920.6700
3225,7,696901.9900
3225,8,701973.0300
3225,9,715443.5200
3226,3,971412.5800
3226,4,941816.4900
3226,5,887522.5600
3226,6,963606.8700
3226,7,952948.3400
3226,8,928716.5000
3226,9,952089.4300
3229,3,215042.7000
3229,4,232977.6200
3229,5,228046.0200
3229,6,211330.9700
3229,7,234780.8600
3229,8,266935.1800
3229,9,240498.5800
4010,3,2887523.3700
4010,4,2945783.7300
4010,5,3172498.6400
4010,6,3077539.0800
4010,7,2959556.3200
4010,8,2589720.7300
4010,9,2951619.0800
4011,3,2421299.9000
4011,4,2717059.4700
4011,5,2563562.2200
4011,6,2541318.8000
4011,7,2617818.7200
4011,8,2204177.4400
4011,9,2590860.2900
4013,3,912401.6200
4013,4,961989.6300
4013,5,974053.5300
4013,6,945607.7500
4013,7,882633.4700
4013,8,869553.3400
4013,9,928671.3600
4016,3,1174111.8500
4016,4,1174361.8300
4016,5,1072111.9400
4016,6,1094747.4100
4016,7,1117242.1200
4016,8,1006278.1700
4016,9,1155879.1200
4017,3,1564311.5400
4017,4,1533420.6200
4017,5,1803921.6600
4017,6,1569828.7100
4017,7,1547899.6700
4017,8,1507228.3800
4017,9,1538934.0400
4030,3,518816.8500
4030,4,530482.5700
4030,5,523283.5100
4030,6,501141.7900
4030,7,502644.4400
4030,8,521946.3200
4030,9,564399.1600
4035,3,708616.0300
4035,4,754027.0700
4035,5,776082.6700
4035,6,685238.0600
4035,7,709762.8500
4035,8,710704.6600
4035,9,674082.5200
4037,3,2799722.3800
4037,4,2893876.0700
4037,5,2849218.6700
4037,6,2795767.1900
4037,7,2694007.6700
4037,8,2477589.5000
4037,9,2509201.3400
4040,3,2594219.1100
4040,4,2641309.7200
4040,5,2550046.3000
4040,6,2371346.1800
4040,7,2378004.2300
4040,8,2310626.2600
4040,9,2314891.9900
4041,3,2163290.8700
4041,4,2176820.1700
4041,5,2111252.0600
4041,6,2129129.3300
4041,7,2038535.1600
4041,8,2096217.6200
4041,9,2079464.5200
4046,3,2903401.0600
4046,4,2988935.6600
4046,5,2926769.5400
4046,6,2901078.7900
4046,7,2878309.1300
4046,8,2749331.6400
4046,9,2704248.9400
4049,3,2013315.4300
4049,4,2202374.7300
4049,5,2134752.1000
4049,6,1989271.5600
4049,7,1895085.8000
